Circuit,time,FPI,WindSustained,GustSustained,Thresholds
COBRA,10/23/2021 19:00,1.10531091,4.356180411,36.67754181,31/42
CARMELITA,10/23/2021 19:00,2.331062206,8.659182698,32.50102014,31/46
CLUB OAKS,10/23/2021 19:00,1.428630131,1.676904081,33.34545722,31/46
BALCOM,10/23/2021 19:00,0.598909571,2.477920854,33.69146141,31/46
ANGUS,10/23/2021 19:00,1.768084921,11.35995411,41.88118996,31/46
PYLE,10/23/2021 19:00,0.063130686,0.3264527,28.09432818,28/44
CARMELITA,10/23/2021 19:10,2.001397531,8.574687844,36.4335188,31/46
BOUQUET,10/23/2021 19:10,0.608881867,6.679326349,37.64466781,31/46
GALENA,10/23/2021 19:10,4.562244479,3.456543229,34.329531,31/46
CASTRO,10/23/2021 19:10,2.238458897,4.207337148,33.65400316,29/46
OAK KNOLL,10/23/2021 19:10,2.428110051,3.439390919,25.22058464,31/46
ROUNDEL,10/23/2021 19:10,3.373157028,4.166894392,37.42741869,31/44
FORTUNE,10/23/2021 19:10,2.928032787,17.45617759,48.04548571,31/45
CAESAR,10/23/2021 19:10,6.29435243,1.853686303,31.06267493,31/45
TANAGER,10/23/2021 19:10,1.859452495,5.488409716,34.4496232,30.67/44.07
STEARNS,10/23/2021 19:10,0.484354919,10.46560345,31.05255692,31/46
PHEASANT,10/23/2021 19:10,3.652131988,4.117162565,33.19305217,31/45
ATENTO,10/23/2021 19:10,0.253471493,7.074825608,35.10822322,31/46
AMBERCREST,10/23/2021 19:10,2.22979836,6.281156854,41.87137601,31/44
PYTHON,10/23/2021 19:10,0.688098494,2.764774505,31.97729193,31/46
FLYING D,10/23/2021 19:10,3.576565792,5.776198216,31.97514849,31/46
HAMPSHIRE,10/23/2021 19:10,2.744739454,2.780568234,35.24856503,31/45
BING,10/23/2021 19:10,0.983810521,3.088131241,31.84696793,31/45
STRATHERN,10/23/2021 19:10,0.120977118,0.224899793,34.99071188,31/46
DAVENPORT,10/23/2021 19:10,0.648022496,9.532025068,34.79244809,31/46
CUDDEBACK,10/23/2021 19:10,2.866892951,0.176837833,30.89792554,23/37
NORTHPARK,10/23/2021 19:10,0.824542863,0.536833095,31.40438259,31/46
TUBA,10/23/2021 19:10,5.903677194,2.304922521,25.53727288,31/46
KINSEY,10/23/2021 19:10,1.095515379,10.44781952,39.13236471,31/46
LANGER,10/23/2021 19:10,0.453453854,2.344650776,29.51915917,31/45
PURCHASE,10/23/2021 19:10,0.136925669,1.695589654,36.0324602,31/46
GOWAN,10/23/2021 19:10,1.490797502,7.872270374,33.52518079,31/46
PATRICIA,10/23/2021 19:10,0.662690111,7.03531208,32.56608606,31/46
ACCENT,10/23/2021 19:10,0.228723155,8.233688575,32.38703434,27/38
DARTMOUTH,10/23/2021 19:10,0.676349952,1.647230056,31.40519458,31/45
SAND CANYON,10/23/2021 19:10,5.209632415,3.473538501,32.93942924,31/46
MACIEL,10/23/2021 19:10,1.944480647,3.394201074,30.76193884,28/42
LYONS,10/23/2021 19:10,2.397622499,0.385748095,28.69973288,31/46
VARGAS,10/23/2021 19:10,0.918211765,3.972803672,32.87330136,31/46
STUBBY,10/23/2021 19:10,4.995538036,6.622638172,30.49807661,31/46
GREEN RIVER,10/23/2021 19:10,1.762725656,7.26585126,35.81189624,30.55/39.5
STORES,10/23/2021 19:10,0.739970307,3.529646225,32.99400978,31/46
FLAKE,10/23/2021 19:10,2.337526988,3.953994105,30.4984762,28/36
ENCHANTED,10/23/2021 19:10,0.629406379,7.804798139,37.43074282,31/46
ECHO,10/23/2021 19:10,0,3.568955582,38.25885051,31/46
CLUB OAKS,10/23/2021 19:10,1.976174372,1.562614145,30.22841926,31/46
CABANA,10/23/2021 19:10,0,1.333209824,34.68657869,31/46
LOPEZ,10/23/2021 19:10,0.455180258,2.316931228,31.00415477,31/46
STAGHORN,10/23/2021 19:10,2.002387901,0.151048504,28.4482647,31/46
BIRCHIM,10/23/2021 19:10,6.182278061,0.939867664,34.42715744,31/46
GLASSCOCK,10/23/2021 19:10,3.730756938,0,35.87164591,31/45
NAPOLEON,10/23/2021 19:10,2.525745662,4.449175229,30.38360702,31/45
RMV 1243,10/23/2021 19:10,4.796948621,5.760865863,38.43652269,31/46
ZENDA,10/23/2021 19:10,6.825518706,0.770523214,27.98498996,31/46
REJADA,10/23/2021 19:10,2.582470925,7.327464879,35.53923401,31/46
DUKE,10/23/2021 19:10,5.201089563,0.87618892,32.06286512,30/46
SAVORY,10/23/2021 19:10,1.617889513,8.129371458,36.00638287,29/42
FINGAL,10/23/2021 19:10,2.614610931,10.77659285,34.0301804,31/46
GOLDSMITH,10/23/2021 19:10,0.207208539,3.655526421,32.75060725,31/45
TAPO,10/23/2021 19:10,3.005893516,0.742134681,36.02762548,31/46
BUCKHORN,10/23/2021 19:10,0,0.780007726,30.45395317,31/46
FERRARA,10/23/2021 19:10,2.28713011,5.412411007,32.9066504,31/46
HILLCREST,10/23/2021 19:10,1.526351907,4.041950474,36.95159298,31/45
SHOVEL,10/23/2021 19:10,0.586258512,1.732975478,31.7805338,25/40
CONINE,10/23/2021 19:10,0.843408226,1.328411944,26.8934587,28/40
TAHQUITZ,10/23/2021 19:10,1.736567569,2.501439515,34.76610994,31/46
BADGER,10/23/2021 19:10,2.391593231,11.30956921,36.64037476,31/46
COLLINS,10/23/2021 19:10,1.416048924,3.211156761,29.25052593,31/43
CAIN RANCH,10/23/2021 19:10,1.328686272,0.392414007,31.04669987,31/46
EASTER,10/23/2021 19:10,0.177702016,0.610801076,31.29585451,29/41
REVERSE PEAK,10/23/2021 19:10,0.028610705,7.444869923,35.60729034,31/46
CLARINET,10/23/2021 19:10,0,9.265305715,48.17728849,31/46
DIAMONDBACK,10/23/2021 19:10,0.567383761,8.850143439,35.45324967,31/42
JORDAN,10/23/2021 19:10,0.488711481,4.423244867,31.91227943,27/46
BEAR VALLEY,10/23/2021 19:10,0,1.286151127,30.34984155,18/29
IMPALA,10/23/2021 19:10,3.141114326,4.650098353,28.96959152,31/46
LOUCKS,10/23/2021 19:10,3.337314928,5.590005889,30.19109714,31/46
CANEBRAKE,10/23/2021 19:10,0.631476906,3.109690284,27.41134448,31/46
GUITAR,10/23/2021 19:10,1.095483676,10.34424151,38.56167212,31/46
FROZEN,10/23/2021 19:10,2.392788776,0.958092138,29.67477488,31/46
RANKIN,10/23/2021 19:10,1.666348993,5.237798042,29.99182495,31/46
JULIUS,10/23/2021 19:10,2.488948033,3.814126645,32.08531195,31/46
CHAWA,10/23/2021 19:10,0.417511157,0.284394583,31.41705521,31/46
SANTORINI,10/23/2021 19:10,2.782866944,1.737079793,29.85649371,31/42
LAUDA,10/23/2021 19:10,1.039276955,0,27.30043755,31/45
BOOTLEGGER,10/23/2021 19:10,3.088008968,0.690991397,28.03325338,31/46
MIDDLE ROAD,10/23/2021 19:10,0.356298695,2.262494069,33.51323668,26/42
ALOLA #2,10/23/2021 19:10,2.194234856,6.079971754,37.07286211,31/44
MORELLO,10/23/2021 19:10,1.296429302,0.964129528,26.96029924,31/45
SWEETWATER,10/23/2021 19:10,1.460255978,3.120120926,34.08571493,31/46
THACHER,10/23/2021 19:10,1.312098408,0.083867348,27.46677612,29/46
EVERETT,10/23/2021 19:10,1.275198774,10.39223908,41.19667451,31/46
CONDOR,10/23/2021 19:10,0.486846924,3.137758012,33.54322713,31/46
SNOW VALLEY,10/23/2021 19:10,0.299078861,7.496347378,36.09095582,31/46
SUTT,10/23/2021 19:10,0.309971084,10.41493065,36.85204698,31/46
ARLENE,10/23/2021 19:10,3.391357135,5.841235775,35.23897222,31/46
TWIN LAKES,10/23/2021 19:10,3.767716262,3.793968679,28.18724985,31/45
LOCKNER,10/23/2021 19:10,1.005415981,0,30.17870212,31/45
SONOMA,10/23/2021 19:10,0.886794053,1.054005837,28.42326825,27/39
JONAGOLD,10/23/2021 19:10,0.703808238,0.054933036,30.51294454,28/39
VETERANS,10/23/2021 19:10,0,6.404670329,38.99163425,31/46
RICARDO,10/23/2021 19:10,1.705592947,5.089859371,32.85574897,31/46
RUSTIC,10/23/2021 19:10,1.793253981,0.958864697,32.05790149,31/46
WHITECLIFF,10/23/2021 19:10,0.556473734,1.379819144,35.34789719,31/46
OLIVER,10/23/2021 19:10,0.998405411,4.128306746,36.94183182,29/42
GINGER,10/23/2021 19:10,1.942154517,1.173804235,34.98246045,28/40
RANIER,10/23/2021 19:10,0.656299011,7.495884895,35.09992719,31/45
CAMP BALDY,10/23/2021 19:10,0.938692516,2.415673518,30.42242403,31/46
SAUNDERS,10/23/2021 19:10,0,0,22.13018594,27/44
DE MILLE,10/23/2021 19:10,1.055969189,1.549425642,24.83917443,31/46
PINE COVE,10/23/2021 19:10,0,6.60353211,30.72336022,27/44
VIENTO,10/23/2021 19:10,1.684161694,5.463437963,31.39820597,31/46
VERDEMONT,10/23/2021 19:10,1.067825598,5.526031314,40.53789933,31/46
FOOTHILL,10/23/2021 19:10,0,8.579643612,35.03001088,26/36
NAPA,10/23/2021 19:10,0.518611443,1.362561972,28.97787884,28/39
ICEHOUSE,10/23/2021 19:10,5.172434135,5.782599754,36.4630456,31/46
TOWNSHIP,10/23/2021 19:10,2.076665262,4.715152699,34.35728978,31/45
BALCOM,10/23/2021 19:10,0.421086914,2.843865767,33.87350602,31/46
ROS,10/23/2021 19:10,1.959927384,3.379492334,31.03806534,27/39
ERRINGER,10/23/2021 19:10,0.250495136,4.434391365,25.93459034,31/45
BIANCO,10/23/2021 19:10,0.272530977,2.424123993,37.67676548,31/40
VIDEO,10/23/2021 19:10,5.125074488,0,35.74540321,28/45
VERA CRUZ,10/23/2021 19:10,0.736885755,1.0875158,29.07744833,28/42
CORSAIR,10/23/2021 19:10,0.653312001,0.397666356,29.8856709,30/42
CASSIDY,10/23/2021 19:10,1.685516472,0.686785236,34.03782306,31/46
RACER,10/23/2021 19:10,1.091736044,4.272015853,31.96473009,31/46
DONLON,10/23/2021 19:10,0.755221149,1.091379628,30.64673522,31/46
BLUE CUT,10/23/2021 19:10,1.201439847,0.037734178,31.26653279,31/46
COBRA,10/23/2021 19:10,1.321247446,5.15524694,32.02705274,31/42
ANGUS,10/23/2021 19:10,2.399210049,11.33736412,33.98786605,31/46
MARCUS,10/23/2021 19:10,5.460691208,1.556965511,34.09755825,31/46
PASCAL,10/23/2021 19:10,1.759101754,6.70290504,39.38212539,31/44
CUTHBERT,10/23/2021 19:10,2.151831097,0.201871787,31.7174881,31/46
TAGGERT,10/23/2021 19:10,0.378051887,3.423144698,32.75195448,31/46
ICE HOUSE,10/23/2021 19:10,0,0.909213648,27.44502042,31/46
GABBERT,10/23/2021 19:10,0,2.203457776,24.72117315,31/46
PYLE,10/23/2021 19:10,0.040131874,0.578486559,31.71339059,28/44
RAINBOW,10/23/2021 19:10,2.471857723,3.858930571,29.32311223,31/46
WINERY,10/23/2021 19:10,2.365547681,6.70788008,35.13072299,29/42
HONEYCRISP,10/23/2021 19:10,2.261066124,2.31831863,31.38822414,29/42
DYSART,10/23/2021 19:10,5.668701992,1.962683041,25.16076059,31/46
BUCKNER,10/23/2021 19:10,0.768296651,1.241842556,33.28073887,31/45
RED BOX,10/23/2021 19:10,1.372948702,0,30.7697883,31/46
MODJESKA,10/23/2021 19:10,2.348864711,5.69087872,35.64993187,30/44
OAK GLEN,10/23/2021 19:10,4.56104754,0,27.17053196,27/41
ZONE,10/23/2021 19:10,2.964571341,1.155109234,26.03279121,31/46
PARINA,10/23/2021 19:10,1.060420984,2.667803979,35.2956422,28/36
GRAPEVINE PEAK,10/23/2021 19:10,0.816562024,1.720373358,31.05755232,31/46
BELPAC,10/23/2021 19:10,4.392964833,1.075583985,32.73612757,31/42.42
TUFA,10/23/2021 19:10,4.033760483,1.921994073,29.4306301,31/46
ENERGY,10/23/2021 19:10,0.855261505,0.838017378,30.49523757,31/46
WOBEGONE,10/23/2021 19:10,4.125227556,4.129500789,33.69532119,28/40
STAR ROCK,10/23/2021 19:10,2.918705387,3.763448742,36.91216386,31/44
Kuehner,10/23/2021 19:10,3.448143283,4.752511368,21.39094965,31/46
ESTABAN,10/23/2021 19:10,0.773053674,2.436258643,36.90465117,31/45
AMETHYST,10/23/2021 19:10,0.733893999,1.707017384,29.29913524,31/46
GREAT SALT,10/23/2021 19:10,2.376279452,0.352094427,29.80823835,29/42
TAIWAN,10/23/2021 19:10,0.73527161,9.032147377,37.39341905,31/46
JEEP,10/23/2021 19:10,2.388108013,6.866818073,41.10373433,27/43
SAGINAW,10/23/2021 19:10,4.215122368,5.281333595,33.15983489,24/40
AVANTI,10/23/2021 19:10,3.120306985,7.335442964,36.19293993,31/46
GILMAN,10/23/2021 19:10,0.36560858,4.50966946,33.85547466,31/45
ANACONDA,10/23/2021 19:10,3.043707283,1.885048664,29.29742239,31/42
MOCCASIN,10/23/2021 19:10,1.774670002,1.586882359,35.89886489,31/46
GNATCATCHER,10/23/2021 19:10,1.859199305,0,37.9811509,31/46
GILLIBRAND,10/23/2021 19:10,4.968376964,3.461478651,32.5900904,31/46
PICK,10/23/2021 19:10,2.972011196,2.396895891,38.51709902,31/46
HILLFIELD,10/23/2021 19:10,2.659739958,6.417693458,35.70593929,31/46
ANTON,10/23/2021 19:10,2.814912125,10.82415967,38.96503557,31/46
ROSA,10/23/2021 19:10,4.673496326,1.9530911,30.22525311,31/46
BIG ROCK,10/23/2021 19:10,1.066235439,5.006590782,31.25770607,31/46
SOGGY,10/23/2021 19:10,2.631096058,8.005699305,33.70045098,28/40
SCHMIDT,10/23/2021 19:10,2.357585672,0,28.97930935,31/44
STEEL,10/23/2021 19:10,0,3.014850613,32.79127689,30/43
GUNSITE,10/23/2021 19:10,0.82824938,3.241657484,33.51268462,31/46
PLATEAU,10/23/2021 19:10,2.995200561,1.779869051,31.8462972,31/46
COVENTRY,10/23/2021 19:10,2.539246165,0,28.00574027,31/46
MORGANSTEIN,10/23/2021 19:10,0.716675468,6.710157549,36.75720273,31/46
BLACKHILLS,10/23/2021 19:10,4.005282279,7.503094385,36.19798975,31/46
TIMBER CANYON,10/23/2021 19:10,0.135436189,2.908912415,38.34499392,31/46
SADDLEBACK,10/23/2021 19:10,2.028336513,4.585047063,37.07347224,31/46
BENCH,10/23/2021 19:10,0.182684978,1.222081245,27.30517227,29/42
ACOSTA,10/23/2021 19:10,1.301020522,1.923986059,28.40502236,31/46
LAZARO,10/23/2021 19:10,3.450634387,0.5895106,29.67850759,28/40
TOGA,10/23/2021 19:10,0.195428806,0.162110467,29.55395002,31/41.7
FANO,10/23/2021 19:10,2.986556662,2.193946525,33.26282652,28/40
LARCH,10/23/2021 19:10,0.669165703,2.161971188,26.42665135,31/46
BONNEVILLE,10/23/2021 19:10,3.237164403,3.608632674,33.72372961,28/40
METTLER,10/23/2021 19:10,2.683443809,0.35346276,31.17206826,23/37
PETIT,10/23/2021 19:10,1.697935642,4.172402863,30.768091,31/46
CALGROVE,10/23/2021 19:10,4.185650305,5.462380968,38.33539939,31/46
CALSTATE,10/23/2021 19:10,0,0,32.26317878,31/46
ERRINGER,10/23/2021 19:20,0.609960668,3.875787076,33.19281996,31/45
MORGANSTEIN,10/23/2021 19:20,1.073777548,5.798753348,36.44573685,31/46
TAIWAN,10/23/2021 19:20,0.485133023,9.185127841,37.20863931,31/46
ANACONDA,10/23/2021 19:20,2.908666901,2.023477019,33.49002621,31/42
DAVENPORT,10/23/2021 19:20,0.860409655,9.076443233,33.82359958,31/46
RED BOX,10/23/2021 19:20,1.373083097,0,30.63830027,31/46
HAMPSHIRE,10/23/2021 19:20,2.826634214,1.241567856,26.80518211,31/45
ENERGY,10/23/2021 19:20,0.513264377,1.315273827,37.8608898,31/46
HILLCREST,10/23/2021 19:20,1.539954313,4.421107565,33.47038447,31/45
VARGAS,10/23/2021 19:20,1.002649453,4.018530335,30.89835498,31/46
SAUNDERS,10/23/2021 19:20,0,0.012472878,29.63652157,27/44
FINGAL,10/23/2021 19:20,2.08671999,10.00410709,41.47921624,31/46
FLAKE,10/23/2021 19:20,2.301151422,3.389284816,35.26853037,28/36
WHITECLIFF,10/23/2021 19:20,1.33253536,0.267340809,29.78841112,31/46
SONOMA,10/23/2021 19:20,1.10668458,2.203106182,36.04912378,27/39
EVERETT,10/23/2021 19:20,1.3727713,9.699655032,30.5307464,31/46
CUTHBERT,10/23/2021 19:20,2.127683059,0,33.35595655,31/46
ROSA,10/23/2021 19:20,4.251813998,1.560677485,32.21712882,31/46
MORELLO,10/23/2021 19:20,1.479011542,1.295357174,31.4018675,31/45
DARTMOUTH,10/23/2021 19:20,0.928167635,1.443639709,35.5790017,31/45
PINE COVE,10/23/2021 19:20,0.618917993,7.353357782,36.70003833,27/44
GOLDSMITH,10/23/2021 19:20,0.31914129,3.677571884,33.38666832,31/45
SAND CANYON,10/23/2021 19:20,5.084567921,3.226902545,28.49660545,31/46
BUCKNER,10/23/2021 19:20,0.967784382,1.844338363,32.47781464,31/45
LANGER,10/23/2021 19:20,0.69033009,2.502585078,32.10970498,31/45
GLASSCOCK,10/23/2021 19:20,3.48349245,0,38.3883331,31/45
GILLIBRAND,10/23/2021 19:20,4.496735286,3.635008629,30.96873017,31/46
KINSEY,10/23/2021 19:20,1.189442624,9.392803914,40.97401813,31/46
AMBERCREST,10/23/2021 19:20,1.862779017,6.504725261,37.30784697,31/44
RUSTIC,10/23/2021 19:20,1.578228802,1.048061696,27.65585078,31/46
OLIVER,10/23/2021 19:20,0.798821646,4.813874249,32.74623808,29/42
OAK GLEN,10/23/2021 19:20,4.675657128,0,31.63930235,27/41
MODJESKA,10/23/2021 19:20,2.591453977,6.350979107,37.09751753,30/44
DE MILLE,10/23/2021 19:20,0.958478937,0.937722595,24.0691136,31/46
ZONE,10/23/2021 19:20,2.894312134,0.875098335,24.91633353,31/46
PLATEAU,10/23/2021 19:20,2.875243159,1.933609997,31.77227092,31/46
BLACKHILLS,10/23/2021 19:20,3.516667881,7.598985815,33.91934881,31/46
CALSTATE,10/23/2021 19:20,0.065295553,0,31.78254922,31/46
SADDLEBACK,10/23/2021 19:20,2.306493511,4.17479009,38.1323029,31/46
COVENTRY,10/23/2021 19:20,1.752522143,0,29.28523257,31/46
FANO,10/23/2021 19:20,3.304020288,1.789005714,28.30238258,28/40
LARCH,10/23/2021 19:20,0.296189438,1.04725019,29.70646706,31/46
CALGROVE,10/23/2021 19:20,4.37313929,4.157692321,33.6414942,31/46
PARINA,10/23/2021 19:20,1.422853214,2.768786823,26.17834552,28/36
ANTON,10/23/2021 19:20,2.868390248,11.7123939,40.71213445,31/46
BIG ROCK,10/23/2021 19:20,1.091386977,6.066432925,32.87449528,31/46
BELPAC,10/23/2021 19:20,4.334171034,1.107274474,29.06773476,31/42.42
STAR ROCK,10/23/2021 19:20,3.28439022,3.391767842,34.75547337,31/44
AMETHYST,10/23/2021 19:20,0.404035441,1.862905888,29.44163203,31/46
GILMAN,10/23/2021 19:20,0.610367034,4.677620893,34.1713354,31/45
VETERANS,10/23/2021 19:20,0.784680373,6.415098598,33.05617479,31/46
JONAGOLD,10/23/2021 19:20,0.885624238,0.497329521,29.13288821,28/39
LOCKNER,10/23/2021 19:20,1.58880407,0,34.2350337,31/45
SNOW VALLEY,10/23/2021 19:20,0.214953548,7.269945705,31.2920037,31/46
NAPA,10/23/2021 19:20,0.70144201,0.424544465,28.82575786,28/39
TOWNSHIP,10/23/2021 19:20,1.628361218,4.672803541,29.87602235,31/45
ROS,10/23/2021 19:20,2.318258584,4.12359133,33.44589893,27/39
BIANCO,10/23/2021 19:20,0.3671702,3.255587959,32.48842982,31/40
CORSAIR,10/23/2021 19:20,0.446300439,1.772402006,25.95966064,30/42
CASSIDY,10/23/2021 19:20,1.304108734,1.215726741,28.78460116,31/46
DONLON,10/23/2021 19:20,0.735430518,1.293475774,32.08169698,31/46
ANGUS,10/23/2021 19:20,2.219010662,13.17481291,37.35603101,31/46
PASCAL,10/23/2021 19:20,1.634337092,8.517844539,37.73714409,31/44
TAGGERT,10/23/2021 19:20,0,3.15931673,26.83919877,31/46
SAGINAW,10/23/2021 19:20,3.81374922,5.251156838,33.59050979,24/40
ICE HOUSE,10/23/2021 19:20,0,0.051815799,36.46011499,31/46
PYLE,10/23/2021 19:20,0,0.870513528,26.35164548,28/44
DYSART,10/23/2021 19:20,6.182040168,2.300823103,33.77179928,31/46
WINERY,10/23/2021 19:20,2.238637836,7.565600436,36.48574985,29/42
VIENTO,10/23/2021 19:20,1.422561241,5.482688073,33.77292076,31/46
SANTORINI,10/23/2021 19:20,3.21880728,1.565727293,29.81209552,31/42
FOOTHILL,10/23/2021 19:20,0,6.812866514,31.4047311,26/36
MIDDLE ROAD,10/23/2021 19:20,0.294554741,3.408396018,32.92764271,26/42
ALOLA #2,10/23/2021 19:20,2.836346763,4.907588185,34.08276712,31/44
THACHER,10/23/2021 19:20,1.171473247,0,33.38049569,29/46
CONDOR,10/23/2021 19:20,0.63039512,3.809557445,31.53717846,31/46
RAINBOW,10/23/2021 19:20,2.827892469,4.29555664,39.83553073,31/46
CLARINET,10/23/2021 19:20,0,8.248378167,33.95726052,31/46
MOCCASIN,10/23/2021 19:20,1.435628241,0.415233953,26.17648085,31/46
LAZARO,10/23/2021 19:20,3.279671929,0,30.17814453,28/40
STORES,10/23/2021 19:20,1.176828889,4.42419154,35.15271802,31/46
GREEN RIVER,10/23/2021 19:20,2.1250725,5.677244261,38.27476407,30.55/39.5
ENCHANTED,10/23/2021 19:20,0.831841484,8.000133428,33.57639078,31/46
STAGHORN,10/23/2021 19:20,2.007292708,0,26.17639206,31/46
NAPOLEON,10/23/2021 19:20,2.64000983,4.785452695,30.66829584,31/45
RMV 1243,10/23/2021 19:20,4.690804266,5.456411762,34.97368208,31/46
CONINE,10/23/2021 19:20,0.527935255,0.096680112,31.91627692,28/40
LOPEZ,10/23/2021 19:20,0.517834047,2.862897617,40.68608702,31/46
STUBBY,10/23/2021 19:20,5.257696099,6.704092747,32.49369158,31/46
MACIEL,10/23/2021 19:20,2.04149083,2.668421238,23.98409303,28/42
SAVORY,10/23/2021 19:20,0.928447965,6.683552809,34.51204048,29/42
JORDAN,10/23/2021 19:20,0.435373376,4.215064746,31.49988394,27/46
BADGER,10/23/2021 19:20,2.723714819,12.6719041,28.86370107,31/46
SHOVEL,10/23/2021 19:20,0.609580823,2.941216433,36.71787932,25/40
BUCKHORN,10/23/2021 19:20,0.095486805,1.548200684,30.47567077,31/46
DUKE,10/23/2021 19:20,5.682150089,0.770176959,32.20094653,30/46
CASTRO,10/23/2021 19:20,2.035321022,4.748460431,34.00168786,29/46
CARMELITA,10/23/2021 19:20,2.029304581,10.17885004,41.89809903,31/46
ROUNDEL,10/23/2021 19:20,3.330360119,4.761585575,30.91117348,31/44
STRATHERN,10/23/2021 19:20,0.530594461,0.364979687,27.14084156,31/46
LYONS,10/23/2021 19:20,2.804256809,0,25.27789446,31/46
REJADA,10/23/2021 19:20,2.599199067,8.542818171,34.53780784,31/46
FROZEN,10/23/2021 19:20,2.216575684,2.787018795,34.21160975,31/46
IMPALA,10/23/2021 19:20,3.514069919,5.121393957,34.476406,31/46
Kuehner,10/23/2021 19:20,3.347182443,5.998019904,34.62615263,31/46
METTLER,10/23/2021 19:20,2.445234281,0,33.28744567,23/37
BONNEVILLE,10/23/2021 19:20,2.789885221,1.767189905,37.46218611,28/40
TOGA,10/23/2021 19:20,0.029594932,2.120344687,27.15854561,31/41.7
SCHMIDT,10/23/2021 19:20,2.829376364,0,32.5218041,31/44
CAESAR,10/23/2021 19:20,6.340857791,0,31.33905715,31/45
CHAWA,10/23/2021 19:20,0.882218163,1.885450217,27.94542284,31/46
STEARNS,10/23/2021 19:20,0.402075536,12.11182178,35.59241084,31/46
PYTHON,10/23/2021 19:20,1.409377728,1.933478318,26.54936524,31/46
BING,10/23/2021 19:20,1.078520112,3.375893957,33.75032728,31/45
PICK,10/23/2021 19:20,2.674177353,1.477046583,33.57731963,31/46
CUDDEBACK,10/23/2021 19:20,2.618895318,0.798458984,31.96027586,23/37
BALCOM,10/23/2021 19:20,0.231548826,2.803423482,30.26488354,31/46
FORTUNE,10/23/2021 19:20,3.2886057,17.42749753,38.66952751,31/45
OAK KNOLL,10/23/2021 19:20,1.940452263,2.338365887,29.38538238,31/46
BOUQUET,10/23/2021 19:20,0.680400024,4.106290239,35.64681455,31/46
PATRICIA,10/23/2021 19:20,0.555396389,7.198047121,32.87192054,31/46
TUBA,10/23/2021 19:20,5.920157706,2.586132283,29.9201154,31/46
TAPO,10/23/2021 19:20,3.593220883,1.639100633,36.283355,31/46
EASTER,10/23/2021 19:20,0.226720442,0,27.52727407,29/41
DIAMONDBACK,10/23/2021 19:20,1.160014469,8.759138562,39.59678005,31/42
GUITAR,10/23/2021 19:20,1.046882663,11.06106208,42.43422891,31/46
NORTHPARK,10/23/2021 19:20,0.770263487,0,30.30297559,31/46
GINGER,10/23/2021 19:20,2.012980648,2.223789366,28.30892212,28/40
ATENTO,10/23/2021 19:20,0.808639014,7.915430178,34.23491372,31/46
HONEYCRISP,10/23/2021 19:20,2.331553241,0.454029754,29.62967216,29/42
TIMBER CANYON,10/23/2021 19:20,0.965309303,1.599793998,33.10582121,31/46
PETIT,10/23/2021 19:20,1.207844746,4.776962285,36.25764892,31/46
GALENA,10/23/2021 19:20,4.076670576,3.952902809,36.75801866,31/46
ACOSTA,10/23/2021 19:20,1.064832089,2.050778377,33.02682969,31/46
FERRARA,10/23/2021 19:20,1.916612297,5.548291979,33.86532812,31/46
TAHQUITZ,10/23/2021 19:20,1.424542527,3.262194638,30.75076816,31/46
CAIN RANCH,10/23/2021 19:20,1.283978768,0.580185187,28.4607194,31/46
GUNSITE,10/23/2021 19:20,0.713577363,3.78893736,31.40146366,31/46
ACCENT,10/23/2021 19:20,0.031084214,9.315722145,39.95558991,27/38
JEEP,10/23/2021 19:20,2.042857794,6.857165426,30.89161802,27/43
BEAR VALLEY,10/23/2021 19:20,0.218383765,0.793730975,25.93250422,18/29
JULIUS,10/23/2021 19:20,2.870899374,4.326326223,28.48780857,31/46
